0.156916747,325695,631.0157217,41.154785,56758.85005,-2.333333333,2209
0.181297602,230163,105.1787961,43.106135,44280.97606,-6.388888889,108
0.168629519,1481093,240.2387418,40.943554,54999.21712,-1.166666667,5023
0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,186
0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,8519
0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,13
0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,35
0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,10
0.112029334,1093901,785.3143787,35.246862,87933.06831,6,336
0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,4
0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,146
0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,440
0.194558823,371574,246.4840347,40.814131,41467.42093,-2.722222222,29
0.143929299,648360,428.5483139,36.120121,70843.96948,4.888888889,61
0.200045834,191996,24.98694989,43.915118,41456.48281,-0.333333333,23
0.257283534,110283,8.346626415,43.285904,30482.51937,4.611111111,4
0.219689931,219564,30.44882749,42.411782,37202.34539,3.388888889,19
0.211963993,67653,4.294128752,42.683761,32747.45743,-0.611111111,4
0.156684964,346868,112.6145757,44.900898,41275.64128,4.055555556,109
0.134354831,811880,674.059424,45.547693,73472.09527,4.555555556,91
0.179212521,85234,44.67932715,44.904395,20910.48382,5.333333333,13
0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,4
0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,154
0.186343413,628195,390.072331,40.336887,48659.47761,-1.277777778,249
0.163978461,564751,1148.048965,39.91667,54054.83046,0,276
0.172152183,169507,106.5065773,41.056233,33319.70799,-4.388888889,135
0.177556469,828604,658.4999564,40.209999,84146.09316,-0.833333333,488
0.136525985,1584138,4285.759894,40.009376,69905.5821,0.111111111,890
0.241575006,51276,26.41918028,41.646589,29724.75224,-5.111111111,7
0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,156
0.164129538,405905,116.9700812,32.800458,67039.84628,9.944444444,117
0.183376022,65592,34.7049989,34.338356,27406.19976,7.444444444,83
0.210306144,95380,68.169931,34.686818,35726.38044,6.666666667,13
0.161879397,313888,150.7118855,34.933239,42157.90922,6.388888889,25
0.169941217,18883,5.633041806,44.418265,51575.46198,-7.888888889,20
0.183658171,9338,3.119073274,43.206185,70245.80284,-5.222222222,1
0.188175846,19790,17.47494742,43.680439,52014.86726,-6.5,2
0.130804247,192876,91.62389108,43.667472,74300.62029,-7.388888889,25
0.179783226,111729,15.77751861,44.002349,45251.54032,-4.722222222,4
0.122432272,692587,509.5794272,36.169129,91980.92615,4.611111111,394
0.135823776,935764,460.9338035,35.183794,61497.43055,6.166666667,362
0.218998148,157668,142.2790088,36.510212,45054.77177,3.555555556,8
0.131532954,231729,157.6851086,35.894972,86845.81732,4.555555556,101
0.110088485,1005146,450.8627451,33.193885,57906.44129,8.333333333,134
0.107345897,2637772,1119.923512,32.766987,91585.78472,9.277777778,488
0.110588456,787858,353.9820848,29.526602,30089.25104,12.83333333,119
0.15371806,123707,173.5379937,32.486397,63735.0115,9.777777778,4
0.105193462,4698619,1023.821264,29.857273,76666.36355,12.66666667,526
0.130749249,590925,217.7731168,30.302364,36829.37185,11.88888889,65
0.112803253,2084931,899.6794982,32.77204,51740.98496,9.222222222,139
0.100414258,351713,216.4979658,41.037045,38161.74423,-0.722222222,69
0.116621613,256359,152.3673732,41.270355,37384.40431,-2.666666667,37
0.229070192,35631,20.20944437,43.035325,42942.85312,-7.611111111,16
0.106133773,237521,3507.834948,38.878337,133058.6847,1.777777778,84
0.134550463,1150795,1090.633643,38.833743,709722.82,1.611111111,188
0.09291385,406850,306.3834516,39.08113,59278.76036,0.666666667,61
0.154672444,481857,287.2614201,45.771674,37617.11737,4.833333333,90
0.137150548,97331,13.51867631,47.213633,55992.21348,0.444444444,50
0.245832347,84460,63.5380597,48.158436,32651.56623,5.166666667,105
0.368527215,31729,5.698484873,47.802641,29709.90969,2.222222222,14
0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2161
0.178254665,269805,185.214775,47.639687,42409.23775,5.111111111,56
0.160290516,47364,7.933276732,47.124444,34123.04162,-1.111111111,8
0.138152292,891299,193.4271779,47.040716,43775.5409,2.388888889,317
0.20740839,128206,25.98061985,48.493066,57810.74262,1.555555556,101
0.173507322,225685,35.356017,48.842653,58957.09431,0.388888889,116
0.137238091,542364,170.4671597,43.067468,75247.88959,-6.388888889,183
0.146022794,42555,27.89001598,44.725337,25552.83716,-8.833333333,4
0.12968371,181827,15.61175437,33.040816,44356.52678,14.66666667,25
0.223144347,259666,120.6642393,38.051817,80733.87913,9.888888889,93
0.200837999,284010,30.2332709,35.385227,58409.61319,9.222222222,71
0.136582062,31007,19.33450546,39.621023,69140.20831,-7.444444444,13
0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,37
0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,44
0.286100105,754610,245.3863693,26.552134,35098.61571,18,152
0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,38
0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,45
0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,23
0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,27
0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,10
0.175631058,18778,23.53284206,38.443489,24117.28264,1.111111111,11
0.11818211,124672,161.4410389,30.202946,67954.28265,12.5,139
0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,940
0.156599182,507078,860.3429678,39.802352,46939.37264,0.388888889,163
0.132240634,211342,229.3036343,35.387845,29564.70458,5.888888889,32
0.130927988,316739,416.7207841,36.036589,111736.1768,5,113
0.155028989,329261,521.5424077,37.437521,75919.94087,4,40
0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,1068
